id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
420110008,2011,Gobernación,Octubre 30,20,CESAR,20710,SAN ALBERTO,Departamental,19910001,4,DURAN,LAGO,ROMELIAS MOISES,247,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20710,SAN ALBERTO,Departamental,18490002,5,CARRILLO,GARCIA,RUBEN DARIO,907,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20710,SAN ALBERTO,Departamental,20110001,6,MARTINEZ,OVALLE,OMAR ANTONIO,173,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20710,SAN ALBERTO,Departamental,,997,TARJETAS NO MARCADAS,,,1547,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20710,SAN ALBERTO,Departamental,,998,VOTOS NULOS,,,207,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20710,SAN ALBERTO,Departamental,,999,VOTOS EN BLANCO,,,586,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20750,SAN DIEGO,Departamental,20100007,1,CALDERON,RIVADENEIRA,ARTURO RAFAEL,4104,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20750,SAN DIEGO,Departamental,18480001,2,PADILLA,VASQUEZ,BASILIO,410,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20750,SAN DIEGO,Departamental,20050002,3,MONSALVO,GNECCO,LUIS ALBERTO,2872,1
420110008,2011,Gobernación,Octubre 30,20,CESAR,20750,SAN DIEGO,Departamental,19910001,4,DURAN,LAGO,ROMELIAS MOISES,31,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20750,SAN DIEGO,Departamental,18490002,5,CARRILLO,GARCIA,RUBEN DARIO,175,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20750,SAN DIEGO,Departamental,20110001,6,MARTINEZ,OVALLE,OMAR ANTONIO,53,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20750,SAN DIEGO,Departamental,,997,TARJETAS NO MARCADAS,,,389,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20750,SAN DIEGO,Departamental,,998,VOTOS NULOS,,,98,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20750,SAN DIEGO,Departamental,,999,VOTOS EN BLANCO,,,96,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20770,SAN MARTIN,Departamental,20100007,1,CALDERON,RIVADENEIRA,ARTURO RAFAEL,3011,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20770,SAN MARTIN,Departamental,18480001,2,PADILLA,VASQUEZ,BASILIO,110,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20770,SAN MARTIN,Departamental,20050002,3,MONSALVO,GNECCO,LUIS ALBERTO,3367,1
420110008,2011,Gobernación,Octubre 30,20,CESAR,20770,SAN MARTIN,Departamental,19910001,4,DURAN,LAGO,ROMELIAS MOISES,78,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20770,SAN MARTIN,Departamental,18490002,5,CARRILLO,GARCIA,RUBEN DARIO,116,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20770,SAN MARTIN,Departamental,20110001,6,MARTINEZ,OVALLE,OMAR ANTONIO,133,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20770,SAN MARTIN,Departamental,,997,TARJETAS NO MARCADAS,,,919,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20770,SAN MARTIN,Departamental,,998,VOTOS NULOS,,,141,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20770,SAN MARTIN,Departamental,,999,VOTOS EN BLANCO,,,264,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20787,TAMALAMEQUE,Departamental,20100007,1,CALDERON,RIVADENEIRA,ARTURO RAFAEL,2504,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20787,TAMALAMEQUE,Departamental,18480001,2,PADILLA,VASQUEZ,BASILIO,83,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20787,TAMALAMEQUE,Departamental,20050002,3,MONSALVO,GNECCO,LUIS ALBERTO,2852,1
420110008,2011,Gobernación,Octubre 30,20,CESAR,20787,TAMALAMEQUE,Departamental,19910001,4,DURAN,LAGO,ROMELIAS MOISES,19,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20787,TAMALAMEQUE,Departamental,18490002,5,CARRILLO,GARCIA,RUBEN DARIO,84,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20787,TAMALAMEQUE,Departamental,20110001,6,MARTINEZ,OVALLE,OMAR ANTONIO,117,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20787,TAMALAMEQUE,Departamental,,997,TARJETAS NO MARCADAS,,,494,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20787,TAMALAMEQUE,Departamental,,998,VOTOS NULOS,,,71,0
420110008,2011,Gobernación,Octubre 30,20,CESAR,20787,TAMALAMEQUE,Departamental,,999,VOTOS EN BLANCO,,,80,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23001,MONTERIA,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,73985,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23001,MONTERIA,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,71231,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23001,MONTERIA,Departamental,,997,TARJETAS NO MARCADAS,,,17834,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23001,MONTERIA,Departamental,,998,VOTOS NULOS,,,3289,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23001,MONTERIA,Departamental,,999,VOTOS EN BLANCO,,,8761,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23068,AYAPEL,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,5865,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23068,AYAPEL,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,10539,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23068,AYAPEL,Departamental,,997,TARJETAS NO MARCADAS,,,2715,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23068,AYAPEL,Departamental,,998,VOTOS NULOS,,,170,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23068,AYAPEL,Departamental,,999,VOTOS EN BLANCO,,,283,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23079,BUENAVISTA,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,4383,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23079,BUENAVISTA,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,5811,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23079,BUENAVISTA,Departamental,,997,TARJETAS NO MARCADAS,,,1289,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23079,BUENAVISTA,Departamental,,998,VOTOS NULOS,,,77,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23079,BUENAVISTA,Departamental,,999,VOTOS EN BLANCO,,,148,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23090,CANALETE,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,3737,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23090,CANALETE,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,4891,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23090,CANALETE,Departamental,,997,TARJETAS NO MARCADAS,,,920,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23090,CANALETE,Departamental,,998,VOTOS NULOS,,,56,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23090,CANALETE,Departamental,,999,VOTOS EN BLANCO,,,133,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23162,CERETE,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,14488,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23162,CERETE,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,23543,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23162,CERETE,Departamental,,997,TARJETAS NO MARCADAS,,,5234,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23162,CERETE,Departamental,,998,VOTOS NULOS,,,553,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23162,CERETE,Departamental,,999,VOTOS EN BLANCO,,,2081,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23168,CHIMA,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,3208,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23168,CHIMA,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,4595,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23168,CHIMA,Departamental,,997,TARJETAS NO MARCADAS,,,669,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23168,CHIMA,Departamental,,998,VOTOS NULOS,,,150,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23168,CHIMA,Departamental,,999,VOTOS EN BLANCO,,,96,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23182,CHINU,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,14445,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23182,CHINU,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,8374,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23182,CHINU,Departamental,,997,TARJETAS NO MARCADAS,,,1642,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23182,CHINU,Departamental,,998,VOTOS NULOS,,,263,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23182,CHINU,Departamental,,999,VOTOS EN BLANCO,,,358,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23189,CIENAGA DE ORO,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,9005,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23189,CIENAGA DE ORO,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,13882,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23189,CIENAGA DE ORO,Departamental,,997,TARJETAS NO MARCADAS,,,3501,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23189,CIENAGA DE ORO,Departamental,,998,VOTOS NULOS,,,400,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23189,CIENAGA DE ORO,Departamental,,999,VOTOS EN BLANCO,,,633,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23300,COTORRA,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,5022,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23300,COTORRA,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,3790,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23300,COTORRA,Departamental,,997,TARJETAS NO MARCADAS,,,484,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23300,COTORRA,Departamental,,998,VOTOS NULOS,,,85,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23300,COTORRA,Departamental,,999,VOTOS EN BLANCO,,,96,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23350,LA APARTADA,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,1877,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23350,LA APARTADA,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,3889,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23350,LA APARTADA,Departamental,,997,TARJETAS NO MARCADAS,,,1050,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23350,LA APARTADA,Departamental,,998,VOTOS NULOS,,,87,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23350,LA APARTADA,Departamental,,999,VOTOS EN BLANCO,,,143,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23417,LORICA,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,22369,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23417,LORICA,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,23519,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23417,LORICA,Departamental,,997,TARJETAS NO MARCADAS,,,5091,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23417,LORICA,Departamental,,998,VOTOS NULOS,,,778,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23417,LORICA,Departamental,,999,VOTOS EN BLANCO,,,1711,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23419,LOS CORDOBAS,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,3868,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23419,LOS CORDOBAS,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,3003,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23419,LOS CORDOBAS,Departamental,,997,TARJETAS NO MARCADAS,,,1173,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23419,LOS CORDOBAS,Departamental,,998,VOTOS NULOS,,,79,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23419,LOS CORDOBAS,Departamental,,999,VOTOS EN BLANCO,,,131,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23464,MOMIL,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,3470,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23464,MOMIL,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,4905,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23464,MOMIL,Departamental,,997,TARJETAS NO MARCADAS,,,371,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23464,MOMIL,Departamental,,998,VOTOS NULOS,,,38,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23464,MOMIL,Departamental,,999,VOTOS EN BLANCO,,,84,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23466,MONTELIBANO,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,10472,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23466,MONTELIBANO,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,12977,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23466,MONTELIBANO,Departamental,,997,TARJETAS NO MARCADAS,,,5337,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23466,MONTELIBANO,Departamental,,998,VOTOS NULOS,,,453,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23466,MONTELIBANO,Departamental,,999,VOTOS EN BLANCO,,,2100,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23500,MONITOS,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,5923,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23500,MONITOS,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,4931,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23500,MONITOS,Departamental,,997,TARJETAS NO MARCADAS,,,1111,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23500,MONITOS,Departamental,,998,VOTOS NULOS,,,111,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23500,MONITOS,Departamental,,999,VOTOS EN BLANCO,,,91,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23555,PLANETA RICA,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,10119,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23555,PLANETA RICA,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,15744,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23555,PLANETA RICA,Departamental,,997,TARJETAS NO MARCADAS,,,4829,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23555,PLANETA RICA,Departamental,,998,VOTOS NULOS,,,282,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23555,PLANETA RICA,Departamental,,999,VOTOS EN BLANCO,,,975,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23570,PUEBLO NUEVO,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,7557,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23570,PUEBLO NUEVO,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,7762,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23570,PUEBLO NUEVO,Departamental,,997,TARJETAS NO MARCADAS,,,736,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23570,PUEBLO NUEVO,Departamental,,998,VOTOS NULOS,,,117,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23570,PUEBLO NUEVO,Departamental,,999,VOTOS EN BLANCO,,,106,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23574,PUERTO ESCONDIDO,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,5387,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23574,PUERTO ESCONDIDO,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,4538,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23574,PUERTO ESCONDIDO,Departamental,,997,TARJETAS NO MARCADAS,,,1203,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23574,PUERTO ESCONDIDO,Departamental,,998,VOTOS NULOS,,,101,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23574,PUERTO ESCONDIDO,Departamental,,999,VOTOS EN BLANCO,,,135,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23580,PUERTO LIBERTADOR,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,7055,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23580,PUERTO LIBERTADOR,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,6105,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23580,PUERTO LIBERTADOR,Departamental,,997,TARJETAS NO MARCADAS,,,2509,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23580,PUERTO LIBERTADOR,Departamental,,998,VOTOS NULOS,,,171,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23580,PUERTO LIBERTADOR,Departamental,,999,VOTOS EN BLANCO,,,322,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23586,PURISIMA DE LA CONCEPCION,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,2486,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23586,PURISIMA DE LA CONCEPCION,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,4842,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23586,PURISIMA DE LA CONCEPCION,Departamental,,997,TARJETAS NO MARCADAS,,,1722,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23586,PURISIMA DE LA CONCEPCION,Departamental,,998,VOTOS NULOS,,,60,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23586,PURISIMA DE LA CONCEPCION,Departamental,,999,VOTOS EN BLANCO,,,217,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23660,SAHAGUN,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,14209,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23660,SAHAGUN,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,28254,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23660,SAHAGUN,Departamental,,997,TARJETAS NO MARCADAS,,,7166,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23660,SAHAGUN,Departamental,,998,VOTOS NULOS,,,577,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23660,SAHAGUN,Departamental,,999,VOTOS EN BLANCO,,,1375,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23670,SAN ANDRES DE SOTAVENTO,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,7797,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23670,SAN ANDRES DE SOTAVENTO,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,10291,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23670,SAN ANDRES DE SOTAVENTO,Departamental,,997,TARJETAS NO MARCADAS,,,1392,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23670,SAN ANDRES DE SOTAVENTO,Departamental,,998,VOTOS NULOS,,,118,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23670,SAN ANDRES DE SOTAVENTO,Departamental,,999,VOTOS EN BLANCO,,,110,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23672,SAN ANTERO,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,5686,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23672,SAN ANTERO,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,5558,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23672,SAN ANTERO,Departamental,,997,TARJETAS NO MARCADAS,,,2497,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23672,SAN ANTERO,Departamental,,998,VOTOS NULOS,,,131,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23672,SAN ANTERO,Departamental,,999,VOTOS EN BLANCO,,,438,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23675,SAN BERNARDO DEL VIENTO,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,5716,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23675,SAN BERNARDO DEL VIENTO,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,6518,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23675,SAN BERNARDO DEL VIENTO,Departamental,,997,TARJETAS NO MARCADAS,,,2325,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23675,SAN BERNARDO DEL VIENTO,Departamental,,998,VOTOS NULOS,,,222,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23675,SAN BERNARDO DEL VIENTO,Departamental,,999,VOTOS EN BLANCO,,,354,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23678,SAN CARLOS,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,4394,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23678,SAN CARLOS,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,5140,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23678,SAN CARLOS,Departamental,,997,TARJETAS NO MARCADAS,,,3312,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23678,SAN CARLOS,Departamental,,998,VOTOS NULOS,,,133,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23678,SAN CARLOS,Departamental,,999,VOTOS EN BLANCO,,,331,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23683,SAN JOSE DE URE,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,1114,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23683,SAN JOSE DE URE,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,2140,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23683,SAN JOSE DE URE,Departamental,,997,TARJETAS NO MARCADAS,,,1135,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23683,SAN JOSE DE URE,Departamental,,998,VOTOS NULOS,,,27,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23683,SAN JOSE DE URE,Departamental,,999,VOTOS EN BLANCO,,,151,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23686,SAN PELAYO,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,10429,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23686,SAN PELAYO,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,9838,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23686,SAN PELAYO,Departamental,,997,TARJETAS NO MARCADAS,,,1975,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23686,SAN PELAYO,Departamental,,998,VOTOS NULOS,,,272,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23686,SAN PELAYO,Departamental,,999,VOTOS EN BLANCO,,,396,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23807,TIERRALTA,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,8867,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23807,TIERRALTA,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,19881,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23807,TIERRALTA,Departamental,,997,TARJETAS NO MARCADAS,,,4472,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23807,TIERRALTA,Departamental,,998,VOTOS NULOS,,,362,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23807,TIERRALTA,Departamental,,999,VOTOS EN BLANCO,,,656,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23815,TUCHIN,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,4170,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23815,TUCHIN,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,7641,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23815,TUCHIN,Departamental,,997,TARJETAS NO MARCADAS,,,1831,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23815,TUCHIN,Departamental,,998,VOTOS NULOS,,,82,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23815,TUCHIN,Departamental,,999,VOTOS EN BLANCO,,,81,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23855,VALENCIA,Departamental,18480001,1,OYOLA,DANIELLS,VICTOR RAUL,6465,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23855,VALENCIA,Departamental,20050002,2,LYONS,MUSKUS,ALEJANDRO JOSE,7328,1
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23855,VALENCIA,Departamental,,997,TARJETAS NO MARCADAS,,,1350,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23855,VALENCIA,Departamental,,998,VOTOS NULOS,,,127,0
420110009,2011,Gobernación,Octubre 30,23,CORDOBA,23855,VALENCIA,Departamental,,999,VOTOS EN BLANCO,,,252,0
420110010,2011,Gobernación,Octubre 30,25,CUNDINAMARCA,25001,AGUA DE DIOS,Departamental,19970004,1,DELGADO,SALGUERO,CARLOS ALBERTO,92,0
420110010,2011,Gobernación,Octubre 30,25,CUNDINAMARCA,25001,AGUA DE DIOS,Departamental,20110056,2,BUSTAMANTE,GARCIA,EVERTH,413,0
420110010,2011,Gobernación,Octubre 30,25,CUNDINAMARCA,25001,AGUA DE DIOS,Departamental,20110008,3,CRUZ,VARGAS,ALVARO,4963,1
420110010,2011,Gobernación,Octubre 30,25,CUNDINAMARCA,25001,AGUA DE DIOS,Departamental,,997,TARJETAS NO MARCADAS,,,682,0
420110010,2011,Gobernación,Octubre 30,25,CUNDINAMARCA,25001,AGUA DE DIOS,Departamental,,998,VOTOS NULOS,,,78,0
